"Top","p.value","FDR","Cluster","ID","Gene","BaseGeneMean","OutlierFactor","GeneMean","DEFacGroup1","DEFacGroup2","ave.count"
648,0.864,1,"clus_1","ENSG00000213516","Gene616",13.8311751844591,1,13.8311751844591,1,1,18.1907261755491
649,0.865,1,"clus_1","ENSG00000204472","Gene1701",147.626188236643,1,147.626188236643,1,1,126.579654254482
650,0.865,1,"clus_1","ENSG00000230044","Gene1073",397.650582682053,1,397.650582682053,1.23445735225743,1,324.648575670585
651,0.866,1,"clus_1","ENSG00000072071","Gene1987",55.4767733262671,1,55.4767733262671,1,1,76.7828626935885
652,0.866,1,"clus_1","LRG_160","Gene486",359.719598356546,1,359.719598356546,1,1.00002106739799,581.637294415259
653,0.867,1,"clus_1","ENSG00000183475","Gene345",75.8084848857318,1,75.8084848857318,1,1,76.1723164277686
654,0.867,1,"clus_1","ENSG00000187537","Gene88",112.634111751266,1,112.634111751266,0.500498436465857,1,62.8914550065501
655,0.867,1,"clus_1","ENSG00000248871","Gene1085",502.988982409919,1,502.988982409919,1,1,718.649417346606
656,0.868,1,"clus_1","ENSG00000224839","Gene642",330.708826661282,1,330.708826661282,1,1,277.931642175617
657,0.868,1,"clus_1","ENSG00000196800","Gene1072",25.1566500264545,1,25.1566500264545,0.66598209028052,1,22.6249179350949
658,0.868,1,"clus_1","ENSG00000215464","Gene1857",569.571382863306,1,569.571382863306,1,1,489.693210777207
659,0.868,1,"clus_1","ENSG00000276281","Gene1293",257.806674707315,1,257.806674707315,1,1,282.433687463011
660,0.869,1,"clus_1","ENSG00000257048","Gene1068",681.085847381677,1,681.085847381677,1,1,931.817244742135
661,0.869,1,"clus_1","ENSG00000171119","Gene151",71.2722672336717,1,71.2722672336717,1,1,114.240505915736
662,0.87,1,"clus_1","ENSG00000252508","Gene13",79.8382752791959,1,79.8382752791959,1,1,107.405562267625
663,0.87,1,"clus_1","ENSG00000278160","Gene1402",201.904122942618,1,201.904122942618,1,1,239.893440641449
664,0.871,1,"clus_1","ENSG00000250304","Gene1149",105.609130304788,1,105.609130304788,1,1,116.284208337264
665,0.871,1,"clus_1","ENSG00000188620","Gene1050",18.1492070790021,1,18.1492070790021,1,1,28.4944266663515
666,0.871,1,"clus_1","ENSG00000229733","Gene470",63.5154438589211,1,63.5154438589211,1,1,71.7095380468523
667,0.872,1,"clus_1","ENSG00000275165","Gene379",30.932695507437,1,30.932695507437,1,1,31.94724260922
668,0.872,1,"clus_1","ENSG00000236803","Gene190",56.7988705413715,1,56.7988705413715,1,1,56.4681309163544
669,0.872,1,"clus_1","ENSG00000238072","Gene1295",122.87973343779,1,122.87973343779,1,1,147.461032581058
670,0.872,1,"clus_1","ENSG00000115540","Gene1344",152.761300445906,1,152.761300445906,1,1,112.603740272823
671,0.873,1,"clus_1","ENSG00000143190","Gene1480",116.873676107837,1,116.873676107837,1,1,159.073056102859
672,0.873,1,"clus_1","ENSG00000266369","Gene1878",223.142789749662,1,223.142789749662,1,1,273.843453404085
673,0.873,1,"clus_1","ENSG00000252040","Gene636",242.234798566663,1,242.234798566663,1,1,283.535127454398
674,0.875,1,"clus_1","ENSG00000223086","Gene71",91.0058110641832,1,91.0058110641832,1,1,88.3011519309754
675,0.875,1,"clus_1","ENSG00000258910","Gene1879",48.3118203409687,1,48.3118203409687,1,1.227789377044,74.5929092219326
676,0.875,1,"clus_1","ENSG00000108679","Gene1342",349.764729556248,1,349.764729556248,1,1,335.647405807697
677,0.875,1,"clus_1","ENSG00000233314","Gene1771",817.914498277194,1,817.914498277194,1,1,1354.40226915652
678,0.876,1,"clus_1","LRG_327","Gene1065",24.6673121655891,1,24.6673121655891,1,1,23.9233767964963
679,0.876,1,"clus_1","ENSG00000242488","Gene678",353.33018952907,1,353.33018952907,1,1.79924285839579,650.439942363577
680,0.877,1,"clus_1","ENSG00000225234","Gene251",605.701210917728,1,605.701210917728,1,0.755489068176906,304.810615639953
681,0.877,1,"clus_1","ENSG00000186912","Gene365",99.8732940372237,1,99.8732940372237,1,1,85.6690209467062
682,0.877,1,"clus_1","ENSG00000231256","Gene1698",5.19197446714485,1,5.19197446714485,1,0.732841977962661,6.30263364488308
683,0.878,1,"clus_1","ENSG00000126249","Gene1045",157.434301560839,1,157.434301560839,1.22010301381049,1,189.156491727431
684,0.878,1,"clus_1","ENSG00000207769","Gene844",62.1327235311295,1,62.1327235311295,1,1.33181826562298,81.9639359970375
685,0.879,1,"clus_1","ENSG00000280014","Gene115",8.8958372250079,1,8.8958372250079,1,1,17.6967053359903
686,0.879,1,"clus_1","ENSG00000234376","Gene1483",6.0742421549205,1,6.0742421549205,0.745408830697131,1,4.48673195115101
687,0.879,1,"clus_1","ENSG00000174749","Gene582",194.231522007014,1,194.231522007014,1,1,250.883172458199
688,0.879,1,"clus_1","ENSG00000143631","Gene855",22.9135640135269,1,22.9135640135269,1,1,37.8359065505335
689,0.879,1,"clus_1","ENSG00000262616","Gene371",51.5061005616626,1,51.5061005616626,1,1,81.0837218073322
690,0.88,1,"clus_1","ENSG00000223798","Gene40",48.6000051672871,1,48.6000051672871,1,1,83.7001981368454
691,0.88,1,"clus_1","ENSG00000205903","Gene167",117.490603054376,1,117.490603054376,1,1,99.3343824922354
692,0.88,1,"clus_1","ENSG00000282128","Gene1732",299.223323083285,1,299.223323083285,1,1,322.818744609783
693,0.881,1,"clus_1","ENSG00000280529","Gene1656",3.9780312208112,1,3.9780312208112,1,1,7.33219404704306
694,0.881,1,"clus_1","ENSG00000229585","Gene1994",10.9236940609484,1,10.9236940609484,1,1,7.97017112755002
695,0.881,1,"clus_1","ENSG00000186810","Gene1627",233.236419829166,1,233.236419829166,1,1,420.115147220819
696,0.881,1,"clus_1","ENSG00000230947","Gene1869",134.999141965033,1,134.999141965033,1,1,123.959191114428
697,0.882,1,"clus_1","ENSG00000119125","Gene1585",18.5099719032949,1,18.5099719032949,1,1,45.5474334940298
698,0.883,1,"clus_1","ENSG00000237460","Gene619",17.2869158362725,1,17.2869158362725,1,1,7.28944108487946
699,0.883,1,"clus_1","ENSG00000230325","Gene1664",101.975372412975,1,101.975372412975,1,1,131.585124796362
700,0.883,1,"clus_1","ENSG00000274837","Gene606",202.675479841571,1,202.675479841571,0.824421331045465,1,181.259656166387
701,0.883,1,"clus_1","ENSG00000262848","Gene1537",262.394957879867,1,262.394957879867,1,1,386.966676904443
702,0.884,1,"clus_1","ENSG00000233948","Gene1128",110.683290995852,1,110.683290995852,0.752424196889017,1,96.0582153555854
703,0.884,1,"clus_1","ENSG00000277751","Gene422",288.495468472048,1,288.495468472048,1,1,305.619830309173
704,0.884,1,"clus_1","ENSG00000267180","Gene1185",158.340183650367,1,158.340183650367,1,1,168.780993311156
705,0.885,1,"clus_1","ENSG00000252908","Gene901",597.826224139242,1,597.826224139242,1,1,628.66440119946
706,0.885,1,"clus_1","ENSG00000253102","Gene733",7.46084475672895,1,7.46084475672895,1,1,9.94463014483162
707,0.885,1,"clus_1","ENSG00000231845","Gene949",157.643350124042,1,157.643350124042,1,1,133.005984140972
708,0.886,1,"clus_1","ENSG00000140876","Gene1048",5.77136754034051,1,5.77136754034051,1,1,9.38396355279588
709,0.886,1,"clus_1","ENSG00000255528","Gene562",147.605062671001,1,147.605062671001,1,1,168.915354619868
710,0.886,1,"clus_1","ENSG00000175894","Gene382",89.3947798815892,1,89.3947798815892,1,1,129.552021141267
711,0.887,1,"clus_1","ENSG00000092847","Gene322",20.9333458578162,1,20.9333458578162,1,1,34.137946804051
712,0.887,1,"clus_1","ENSG00000263022","Gene108",145.479084173158,1,145.479084173158,1,1,131.803998346342
713,0.887,1,"clus_1","ENSG00000228384","Gene1986",1301.44240026693,1,1301.44240026693,1,1,1260.18902243721
714,0.888,1,"clus_1","ENSG00000103647","Gene529",77.5169323305053,1,77.5169323305053,0.7294999479753,1,95.4046525915225
715,0.888,1,"clus_1","ENSG00000275929","Gene1632",170.876220367849,1,170.876220367849,1,1,163.876614380151
716,0.888,1,"clus_1","ENSG00000219604","Gene380",115.312510327264,1,115.312510327264,1,1,206.938543939593
717,0.888,1,"clus_1","ENSG00000168079","Gene1974",311.188476593166,1,311.188476593166,1,1,329.528817611677
718,0.888,1,"clus_1","ENSG00000278378","Gene825",524.940315175376,1,524.940315175376,1,0.95993072489324,769.631242669568
719,0.888,1,"clus_1","ENSG00000233179","Gene835",21.1708606220932,1,21.1708606220932,1,1,26.1408142969841
720,0.888,1,"clus_1","ENSG00000252404","Gene300",134.447043519574,1,134.447043519574,1,1.20854700497831,273.991812792678
721,0.889,1,"clus_1","ENSG00000227672","Gene1705",15.1252977132662,1,15.1252977132662,1,1,10.0206787140315
722,0.889,1,"clus_1","ENSG00000278467","Gene635",192.052538770294,1,192.052538770294,1,1,275.104075882014
723,0.89,1,"clus_1","ENSG00000223653","Gene107",153.81193355226,1,153.81193355226,0.549312495214689,1,84.4915865601747
724,0.891,1,"clus_1","ENSG00000104331","Gene1414",639.316526666505,1,639.316526666505,1,1,871.645270924493
725,0.891,1,"clus_1","ENSG00000214353","Gene208",14.1655820284985,1,14.1655820284985,1,1,12.9077265331793
726,0.892,1,"clus_1","ENSG00000096093","Gene897",31.0895409202749,1,31.0895409202749,1,0.562726584540038,23.8921370674638
727,0.893,1,"clus_1","ENSG00000273407","Gene207",4.80731208697981,1,4.80731208697981,1,0.528647598560612,3.91294611339581
728,0.893,1,"clus_1","ENSG00000255628","Gene685",149.559868280974,1,149.559868280974,1,1,161.521048173002
729,0.893,1,"clus_1","ENSG00000164162","Gene475",173.343132718053,1,173.343132718053,1,1,159.880415957242
730,0.893,1,"clus_1","ENSG00000270779","Gene1383",14.1645835879995,1,14.1645835879995,1,0.944486240919887,11.3277851607255
731,0.893,1,"clus_1","ENSG00000230556","Gene1064",5.87080910803796,1,5.87080910803796,1,1,9.26064491558483
732,0.894,1,"clus_1","ENSG00000235975","Gene1498",30.5707264277024,1,30.5707264277024,1,1,33.9154397621517
733,0.894,1,"clus_1","ENSG00000266445","Gene224",68.5860945057008,1,68.5860945057008,1,1,108.727515180237
734,0.894,1,"clus_1","ENSG00000276570","Gene87",121.716653378511,1,121.716653378511,1,0.952742955651974,161.272807733267
735,0.894,1,"clus_1","ENSG00000137975","Gene252",15.3584190476552,1,15.3584190476552,1,1,12.964577399579
736,0.894,1,"clus_1","ENSG00000146463","Gene1684",279.442238964991,1,279.442238964991,1,1,304.147999079993
737,0.895,1,"clus_1","ENSG00000065526","Gene49",172.201845816087,1,172.201845816087,1,1,116.324202141052
738,0.895,1,"clus_1","ENSG00000270072","Gene837",243.424234003415,1,243.424234003415,1,1,389.780126088399
739,0.895,1,"clus_1","ENSG00000282457","Gene233",19.4206743113873,1,19.4206743113873,1,1,32.8203800892361
740,0.895,1,"clus_1","ENSG00000255028","Gene1873",24.7301167250059,1,24.7301167250059,1,1.28432938123517,42.2422002560367
741,0.895,1,"clus_1","ENSG00000258977","Gene838",28.9842754033341,1,28.9842754033341,1,1,52.2531505327507
742,0.896,1,"clus_1","ENSG00000282878","Gene1222",873.333193162011,1,873.333193162011,1,1,1366.26580262254
743,0.896,1,"clus_1","ENSG00000258971","Gene376",106.668070462229,1,106.668070462229,1,1,155.082628128722
744,0.896,1,"clus_1","ENSG00000141298","Gene860",9.65427919973562,1,9.65427919973562,1,1,13.2987032425715
745,0.896,1,"clus_1","ENSG00000120440","Gene939",237.358666910159,1,237.358666910159,1,1,305.467997049591
746,0.897,1,"clus_1","ENSG00000255543","Gene749",11.1216708171962,1,11.1216708171962,1,1,9.37577340363789
747,0.897,1,"clus_1","ENSG00000231915","Gene1434",279.90397131553,1,279.90397131553,1,1,190.905064923976
748,0.897,1,"clus_1","ENSG00000271449","Gene732",104.915023008995,1,104.915023008995,1,1,200.565110001993
749,0.898,1,"clus_1","ENSG00000212607","Gene612",183.840782109271,1,183.840782109271,1,1,278.589412033255
750,0.898,1,"clus_1","ENSG00000270751","Gene466",219.341720014206,1,219.341720014206,1,1,226.851817225445
751,0.898,1,"clus_1","ENSG00000251667","Gene954",29.9621190042055,1,29.9621190042055,1,0.30838192256987,32.354915426626
752,0.899,1,"clus_1","ENSG00000226465","Gene101",136.077944470775,1,136.077944470775,1,1,120.006910847677
753,0.899,1,"clus_1","ENSG00000264793","Gene1995",62.3236203458186,1,62.3236203458186,1.73394019951679,1,127.293326722086
754,0.899,1,"clus_1","ENSG00000228757","Gene1140",63.5355215972179,1,63.5355215972179,1,1,118.582096062055
755,0.9,1,"clus_1","ENSG00000284744","Gene625",681.931393012507,1,681.931393012507,1,1,600.061459662651
756,0.9,1,"clus_1","ENSG00000224655","Gene1178",63.8707193685753,1,63.8707193685753,1,1,56.7739898374739
757,0.9,1,"clus_1","ENSG00000207473","Gene524",335.032055327351,1,335.032055327351,1,1,261.945812529754
758,0.9,1,"clus_1","ENSG00000115109","Gene1025",203.037503189513,1,203.037503189513,1,1,188.299635719304
759,0.9,1,"clus_1","ENSG00000243789","Gene801",6.30442621742264,1,6.30442621742264,1,1.25749284991221,10.7234319019069
760,0.9,1,"clus_1","ENSG00000206939","Gene216",339.84817947245,1,339.84817947245,1,1,446.86362467868
761,0.901,1,"clus_1","ENSG00000202515","Gene1352",302.194320903904,1,302.194320903904,1,1,378.88824393903
762,0.901,1,"clus_1","ENSG00000283941","Gene656",14.5520426404347,1,14.5520426404347,1,1,21.4192501014631
763,0.901,1,"clus_1","ENSG00000211633","Gene1049",196.648296446134,1,196.648296446134,1,1,225.392643042269
764,0.901,1,"clus_1","ENSG00000258167","Gene197",7.37796483815346,1,7.37796483815346,1,1,10.1236746995665
765,0.902,1,"clus_1","ENSG00000277206","Gene18",41.311491804129,1,41.311491804129,1,1,59.3248390609772
766,0.902,1,"clus_1","ENSG00000267051","Gene1391",310.956256798049,1,310.956256798049,1,1,327.834258951355
767,0.902,1,"clus_1","ENSG00000282256","Gene963",75.7238543703496,1,75.7238543703496,1,1,127.344756110088
768,0.902,1,"clus_1","ENSG00000260564","Gene1478",102.075786653353,1,102.075786653353,1,1,135.968963716642
769,0.902,1,"clus_1","ENSG00000147869","Gene934",11.503719344367,1,11.503719344367,1,1,10.4455748725172
770,0.903,1,"clus_1","ENSG00000169251","Gene583",600.694010131362,1,600.694010131362,1,1,756.969721867391
771,0.903,1,"clus_1","ENSG00000250895","Gene842",52.9865384713669,1,52.9865384713669,1,1,77.4209472160641
772,0.904,1,"clus_1","ENSG00000197061","Gene1779",127.273152797268,1,127.273152797268,1,1,252.02705994815
773,0.904,1,"clus_1","ENSG00000124731","Gene104",134.632448948219,1,134.632448948219,1,1,175.808268655685
774,0.904,1,"clus_1","ENSG00000284518","Gene1340",11.7482052592375,1,11.7482052592375,1,1,16.3071103461223
775,0.904,1,"clus_1","ENSG00000231746","Gene1929",262.236454403857,1,262.236454403857,1.48544799009357,1,389.560027934045
776,0.904,1,"clus_1","ENSG00000127530","Gene508",25.3963090923963,1,25.3963090923963,1,1,28.3634602919828
777,0.904,1,"clus_1","ENSG00000100156","Gene1642",15.9984624187747,1,15.9984624187747,1,1,12.260945345349
778,0.905,1,"clus_1","ENSG00000264345","Gene1403",42.7151954857604,1,42.7151954857604,1,0.714399732693372,48.8740992627063
779,0.905,1,"clus_1","ENSG00000175779","Gene584",32.4202150335244,1,32.4202150335244,0.711775130706737,1,28.6742328756825
780,0.905,1,"clus_1","ENSG00000206700","Gene519",123.375122474761,1,123.375122474761,1,1,113.750340041617
781,0.905,1,"clus_1","ENSG00000115526","Gene759",214.490483513633,1,214.490483513633,1,1,302.987571567607
782,0.905,1,"clus_1","ENSG00000214020","Gene1167",53.5227690130777,1,53.5227690130777,1.4425859772173,0.685850009068693,76.7382911557047
783,0.906,1,"clus_1","ENSG00000281491","Gene1284",50.5922623105492,1,50.5922623105492,1,1,77.5005835496637
784,0.907,1,"clus_1","ENSG00000250407","Gene672",230.380691024749,1,230.380691024749,1,1,189.880282879613
785,0.907,1,"clus_1","ENSG00000224739","Gene1910",168.641357303473,1,168.641357303473,1,1,166.133861487543
786,0.907,1,"clus_1","ENSG00000237945","Gene403",105.471761806259,1,105.471761806259,1,1,198.264494253963
787,0.907,1,"clus_1","ENSG00000250614","Gene1382",232.366311784276,1,232.366311784276,1,1,284.567842711612
788,0.908,1,"clus_1","ENSG00000254672","Gene1737",519.490104304611,1,519.490104304611,1,1,678.795484452285
789,0.908,1,"clus_1","ENSG00000138413","Gene429",12.0577039208298,1,12.0577039208298,1,1,13.1253581124567
790,0.909,1,"clus_1","ENSG00000281384","Gene316",611.511190227647,1,611.511190227647,1,1,333.852439389164
791,0.909,1,"clus_1","ENSG00000173209","Gene821",7.67507198992232,1,7.67507198992232,1,1,5.23093577880485
792,0.909,1,"clus_1","ENSG00000101901","Gene1677",39.0672272216191,1,39.0672272216191,1,1,55.3366834358979
793,0.909,1,"clus_1","ENSG00000054219","Gene643",17.5219735657981,1,17.5219735657981,1,1,13.6658765324727
794,0.909,1,"clus_1","ENSG00000074855","Gene1306",20.7066484300538,1,20.7066484300538,1,1,34.2413197627669
795,0.909,1,"clus_1","ENSG00000233047","Gene1276",57.2380215486213,1,57.2380215486213,1,1,66.2129130177131
796,0.91,1,"clus_1","ENSG00000284633","Gene482",33.5150818497568,1,33.5150818497568,1,1.2073856451436,58.3069412252254
797,0.91,1,"clus_1","ENSG00000223506","Gene840",12.1628788534437,1,12.1628788534437,1,1,10.3147968719432
798,0.91,1,"clus_1","ENSG00000120733","Gene904",55.8555576489932,1,55.8555576489932,1,1,84.112271091936
799,0.91,1,"clus_1","ENSG00000156976","Gene1010",34.8126325449316,1,34.8126325449316,0.753097550750848,1,35.631752836472
800,0.91,1,"clus_1","ENSG00000202341","Gene1493",297.733206128273,1,297.733206128273,1,1,435.782147935666
801,0.91,1,"clus_1","ENSG00000250182","Gene1573",231.374570150952,1,231.374570150952,1,1,153.847525915258
802,0.911,1,"clus_1","ENSG00000224533","Gene999",38.4651965852702,1,38.4651965852702,1,1,37.2524338104459
803,0.911,1,"clus_1","ENSG00000278826","Gene1473",2.97095030410138,1,2.97095030410138,1,1,3.49660572140211
804,0.911,1,"clus_1","ENSG00000117691","Gene930",109.17224649076,1,109.17224649076,1,1,80.7579130745233
805,0.911,1,"clus_1","ENSG00000222808","Gene302",83.1177137831923,1,83.1177137831923,1,1,65.1291625205465
806,0.911,1,"clus_1","ENSG00000226534","Gene1385",4.67400961061292,1,4.67400961061292,1,1,5.75853839229855
807,0.912,1,"clus_1","ENSG00000243056","Gene553",210.416371029883,1,210.416371029883,1,1,201.710217749887
808,0.912,1,"clus_1","ENSG00000176261","Gene1565",33.9072649369305,1,33.9072649369305,1,1,43.3056130503688
809,0.913,1,"clus_1","ENSG00000067182","Gene1332",1.94214625407733,1,1.94214625407733,1,1,2.66469334544623
810,0.913,1,"clus_1","ENSG00000118816","Gene433",110.98049075244,1,110.98049075244,0.877980739604415,1,149.113030004248
811,0.913,1,"clus_1","ENSG00000256672","Gene545",187.586205799646,1,187.586205799646,1,1,171.344604249537
812,0.913,1,"clus_1","ENSG00000248106","Gene226",125.971565188728,1,125.971565188728,1,1,139.595725549202
813,0.914,1,"clus_1","ENSG00000180626","Gene353",65.3063528330952,1,65.3063528330952,1,1,78.1578398006236
814,0.914,1,"clus_1","ENSG00000248563","Gene741",57.8135026104879,1,57.8135026104879,1,1,73.9813818738857
815,0.914,1,"clus_1","LRG_1179","Gene1729",13.0420603511682,1,13.0420603511682,1,1,11.7758184120183
816,0.914,1,"clus_1","ENSG00000256973","Gene1142",83.5211159451624,1,83.5211159451624,1,1,95.3546881523048
817,0.915,1,"clus_1","ENSG00000253797","Gene1292",84.7175692688456,1,84.7175692688456,1,1,91.9731459876677
818,0.915,1,"clus_1","ENSG00000272682","Gene1203",164.235342746098,1,164.235342746098,1,1,161.368970884033
819,0.915,1,"clus_1","ENSG00000279603","Gene1560",8.77634672417078,1,8.77634672417078,1,1,10.0291622969959
820,0.915,1,"clus_1","ENSG00000268614","Gene493",214.490312794102,1,214.490312794102,1,0.646040347997916,274.341935789381
821,0.915,1,"clus_1","ENSG00000279029","Gene1209",398.733415841421,1,398.733415841421,1.61087908702727,0.82859766247838,587.080026081439
822,0.915,1,"clus_1","ENSG00000264580","Gene812",31.0247882761002,1,31.0247882761002,1,0.776507007106515,49.7307757318013
823,0.915,1,"clus_1","ENSG00000266703","Gene1146",31.7323712737245,1,31.7323712737245,1,1,29.2897386256767
824,0.915,1,"clus_1","ENSG00000227149","Gene1341",15.6967599471262,1,15.6967599471262,1,0.556743359630089,8.74540067337093
825,0.916,1,"clus_1","ENSG00000135631","Gene77",908.97986764399,1,908.97986764399,1,1,1744.83036069006
826,0.916,1,"clus_1","ENSG00000188959","Gene80",68.9464597374397,1,68.9464597374397,1,1,79.2606818461905
827,0.917,1,"clus_1","ENSG00000181001","Gene1862",28.4314344071719,1,28.4314344071719,1,1,34.1233849545764
828,0.917,1,"clus_1","ENSG00000233228","Gene1799",145.374860241875,1,145.374860241875,1,1,137.723493335095
829,0.917,1,"clus_1","ENSG00000128285","Gene476",81.0745631001825,1,81.0745631001825,1,1,119.134673361631
830,0.917,1,"clus_1","ENSG00000249472","Gene579",9.5257731836538,96.6874840531128,4733.76944892307,1,1,5896.206489112
831,0.917,1,"clus_1","ENSG00000255261","Gene123",55.4230315668406,1,55.4230315668406,1,1,74.0329389039674
832,0.918,1,"clus_1","ENSG00000251992","Gene858",298.505381132791,1,298.505381132791,1,0.893971131611264,265.518274650073
833,0.918,1,"clus_1","ENSG00000206733","Gene868",9.28228030164511,1,9.28228030164511,0.597824615920692,1,8.2849119936159
834,0.919,1,"clus_1","ENSG00000238092","Gene1562",25.7263650553403,1,25.7263650553403,1,1.00167814988024,34.478804299119
835,0.919,1,"clus_1","ENSG00000197894","Gene1538",12.879449088931,1,12.879449088931,1,1,20.0586409576247
836,0.919,1,"clus_1","ENSG00000112576","Gene122",129.97887487337,1,129.97887487337,1.14958436631105,1,130.305860013272
837,0.919,1,"clus_1","ENSG00000205863","Gene1296",21.1744441313119,1,21.1744441313119,1,1,12.3992866413269
838,0.919,1,"clus_1","ENSG00000272085","Gene1571",9.19826001567611,1,9.19826001567611,1,1,9.23152105155585
839,0.919,1,"clus_1","ENSG00000231413","Gene866",24.5680303335852,1,24.5680303335852,1,1,25.1603179339617
840,0.919,1,"clus_1","ENSG00000285841","Gene923",424.619275594917,1,424.619275594917,1,1,409.017643814538
841,0.92,1,"clus_1","ENSG00000223939","Gene1380",172.126162103582,1,172.126162103582,1,1,214.649221766869
842,0.92,1,"clus_1","ENSG00000232190","Gene608",59.7443216541878,1,59.7443216541878,1,1,96.1529070377741
843,0.92,1,"clus_1","ENSG00000265554","Gene496",41.8729534165003,1,41.8729534165003,1,1,73.7877002197283
844,0.921,1,"clus_1","ENSG00000166965","Gene928",388.443486701351,1,388.443486701351,1,1,372.945449123457
845,0.921,1,"clus_1","ENSG00000234716","Gene1653",6.36755330564473,1,6.36755330564473,1,1,6.86972714838383
846,0.921,1,"clus_1","ENSG00000280516","Gene856",43.2955312523756,1,43.2955312523756,1,1,39.4219635412727
847,0.921,1,"clus_1","ENSG00000262473","MT-Gene2",180.482572980702,1,180.482572980702,1,1,232.713775827583
848,0.921,1,"clus_1","ENSG00000236921","Gene654",8.2515626637805,1,8.2515626637805,1,1,6.81212190367864
849,0.921,1,"clus_1","ENSG00000240964","Gene1553",14.4921033411444,1,14.4921033411444,1,1,18.1629534178235
850,0.922,1,"clus_1","ENSG00000277408","Gene830",120.27754644638,1,120.27754644638,1,1,191.303344733766
851,0.922,1,"clus_1","ENSG00000274034","Gene41",7.05933686032717,1,7.05933686032717,1,1,8.82288076015577
852,0.923,1,"clus_1","ENSG00000136939","Gene653",220.527077939205,1,220.527077939205,1,1,222.078873745195
853,0.923,1,"clus_1","ENSG00000206353","Gene1187",58.9319588779396,1,58.9319588779396,1,0.709548237520465,72.1530504488615
854,0.923,1,"clus_1","ENSG00000280719","Gene1615",10.3680930972879,1,10.3680930972879,1,1,11.4621939340169
855,0.923,1,"clus_1","ENSG00000232536","Gene873",42.9386163566514,1,42.9386163566514,1,1.21775514667986,43.6054863763065
856,0.923,1,"clus_1","ENSG00000275585","Gene623",48.7880606834316,1,48.7880606834316,1,1.93555915715882,104.730381707323
857,0.923,1,"clus_1","ENSG00000283197","Gene746",35.5096935429428,1,35.5096935429428,1,1,32.4707257734662
858,0.924,1,"clus_1","ENSG00000171903","Gene170",240.809857629365,1,240.809857629365,1,1,237.571040553314
859,0.924,1,"clus_1","ENSG00000230158","Gene517",79.133174705525,1,79.133174705525,1,1,97.6007768831687
860,0.924,1,"clus_1","ENSG00000258692","Gene1689",5.59882297850805,1,5.59882297850805,1,1,8.4980062762627
861,0.924,1,"clus_1","ENSG00000253562","Gene1835",22.8282028018782,1,22.8282028018782,1,1,26.7300535183537
862,0.925,1,"clus_1","ENSG00000185385","Gene182",13.2740770023826,1,13.2740770023826,1,1,12.8043583063857
863,0.925,1,"clus_1","ENSG00000229891","Gene669",30.096812161138,1,30.096812161138,1,1,45.2378972514663
864,0.925,1,"clus_1","ENSG00000221251","Gene285",273.77809589263,1,273.77809589263,1,1,356.351600821542
865,0.925,1,"clus_1","ENSG00000223688","Gene1984",5.39877247612415,1,5.39877247612415,1,1,4.19420340828905
866,0.925,1,"clus_1","ENSG00000188981","Gene1199",4.97167754393249,1,4.97167754393249,1,1,6.24848527547214
867,0.926,1,"clus_1","ENSG00000281857","Gene505",113.488073707604,1,113.488073707604,1,1,152.688614704391
868,0.926,1,"clus_1","ENSG00000262603","Gene172",191.44079933977,1,191.44079933977,1,1,298.031138099115
869,0.926,1,"clus_1","ENSG00000276029","Gene98",5.32972548637028,1,5.32972548637028,1,1,8.73074330983754
870,0.926,1,"clus_1","ENSG00000205611","Gene1871",209.069453187008,1,209.069453187008,1,1,169.537552972139
871,0.926,1,"clus_1","ENSG00000259172","Gene627",60.3056444987443,1,60.3056444987443,1,1,45.5776575132355
872,0.926,1,"clus_1","ENSG00000253422","Gene819",61.1442744218704,1,61.1442744218704,1,1,118.705528061617
873,0.927,1,"clus_1","ENSG00000276153","Gene1162",874.534559653517,1,874.534559653517,1,0.866124132762483,634.845312566715
874,0.927,1,"clus_1","ENSG00000223635","Gene1884",205.002686091014,1,205.002686091014,1,1,249.868408694326
875,0.927,1,"clus_1","ENSG00000256552","Gene1633",285.731199838889,1,285.731199838889,1,1,376.725339589992
876,0.927,1,"clus_1","ENSG00000184908","Gene1079",60.5012076446284,1,60.5012076446284,1,1,96.8671067818222
877,0.928,1,"clus_1","ENSG00000254077","Gene940",50.1879902089062,1,50.1879902089062,0.426879332687317,0.781820632236367,29.6236727657088
878,0.928,1,"clus_1","ENSG00000101596","Gene670",212.671646087133,1,212.671646087133,1,1,264.233048667878
879,0.928,1,"clus_1","ENSG00000266461","Gene223",22.7324828767956,1,22.7324828767956,1,1,24.7709677477669
880,0.928,1,"clus_1","ENSG00000079557","Gene1110",357.896650193691,1,357.896650193691,1,1,366.78282140792
881,0.929,1,"clus_1","ENSG00000275661","Gene1009",64.4487554547953,1,64.4487554547953,1,1,27.3826951183213
882,0.929,1,"clus_1","ENSG00000206240","Gene1312",74.6032863820182,1,74.6032863820182,1,1,79.1466651566713
883,0.929,1,"clus_1","ENSG00000279130","Gene800",121.412887584491,1,121.412887584491,1,0.479146319489894,101.829397358692
884,0.929,1,"clus_1","ENSG00000130695","Gene701",16.2978521153065,1,16.2978521153065,1,1,17.4792946157782
885,0.929,1,"clus_1","ENSG00000187714","Gene1785",8.64506549075694,1,8.64506549075694,1,1,13.9038947014412
886,0.929,1,"clus_1","ENSG00000005007","Gene679",22.4818773974906,1,22.4818773974906,1,1,28.2227300093583
